VideoPath,URL,PersonID,Size,Frame number in 60-210
003/IzvOYVMltkI.mp4/0817_0163_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/IzvOYVMltkI.mp4/0817_0163_0002.mp4,1,0.685,1
003/J1jDc2rTJlg.mp4/0341_0113_0004_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/J1jDc2rTJlg.mp4/0341_0113_0004.mp4,2,2.18,1
003/J1jDc2rTJlg.mp4/0362_0144_0004_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/J1jDc2rTJlg.mp4/0362_0144_0004.mp4,2,1.85,1
003/J1jDc2rTJlg.mp4/0470_0154_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/J1jDc2rTJlg.mp4/0470_0154_0002.mp4,0,1.56,1
003/J4bt4y9ShTA.mp4/0025_0111_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/J4bt4y9ShTA.mp4/0025_0111_0002.mp4,1,1.81,1
003/J4bt4y9ShTA.mp4/0187_0102_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/J4bt4y9ShTA.mp4/0187_0102_0002.mp4,0,1.72,1
003/J4bt4y9ShTA.mp4/0232_0143_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/J4bt4y9ShTA.mp4/0232_0143_0002.mp4,0,1.77,1
003/J4bt4y9ShTA.mp4/0270_0225_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/J4bt4y9ShTA.mp4/0270_0225_0001.mp4,0,2.46,0
003/J4bt4y9ShTA.mp4/0290_0100_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/J4bt4y9ShTA.mp4/0290_0100_0001.mp4,0,0.941,1
003/J4bt4y9ShTA.mp4/0299_0146_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/J4bt4y9ShTA.mp4/0299_0146_0001.mp4,0,1.15,1
003/J4bt4y9ShTA.mp4/0372_0263_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/J4bt4y9ShTA.mp4/0372_0263_0002.mp4,1,3.35,0
003/j5jmjhGBW44.mp4/0293_0170_0003_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/j5jmjhGBW44.mp4/0293_0170_0003.mp4,2,0.698,1
003/j5jmjhGBW44.mp4/0451_0171_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/j5jmjhGBW44.mp4/0451_0171_0001.mp4,0,0.54,1
003/j5jmjhGBW44.mp4/0676_0118_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/j5jmjhGBW44.mp4/0676_0118_0001.mp4,0,0.93,1
003/j5jmjhGBW44.mp4/0706_0162_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/j5jmjhGBW44.mp4/0706_0162_0001.mp4,0,0.515,1
003/jgAwJ0RqmYg.mp4/0171_0214_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/jgAwJ0RqmYg.mp4/0171_0214_0002.mp4,0,2.91,0
003/jgAwJ0RqmYg.mp4/0303_0188_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/jgAwJ0RqmYg.mp4/0303_0188_0002.mp4,1,2.21,1
003/jgAwJ0RqmYg.mp4/0387_0187_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/jgAwJ0RqmYg.mp4/0387_0187_0002.mp4,1,2.01,1
003/JNb4nWexD0I.mp4/0371_0112_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/JNb4nWexD0I.mp4/0371_0112_0001.mp4,0,0.366,1
003/JNb4nWexD0I.mp4/0469_0204_0003_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/JNb4nWexD0I.mp4/0469_0204_0003.mp4,0,1.02,1
003/jqZpiHlJUig.mp4/0297_0202_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/jqZpiHlJUig.mp4/0297_0202_0001.mp4,0,1.98,1
003/jqZpiHlJUig.mp4/0656_0137_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/jqZpiHlJUig.mp4/0656_0137_0002.mp4,0,1.31,1
003/K_SpqDJnlps.mp4/0016_0117_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/K_SpqDJnlps.mp4/0016_0117_0001.mp4,0,0.358,1
003/K_SpqDJnlps.mp4/0029_0254_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/K_SpqDJnlps.mp4/0029_0254_0001.mp4,0,0.805,0
003/K_SpqDJnlps.mp4/0298_0172_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/K_SpqDJnlps.mp4/0298_0172_0001.mp4,0,0.578,1
003/K_SpqDJnlps.mp4/0383_0197_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/K_SpqDJnlps.mp4/0383_0197_0002.mp4,0,0.533,1
003/Kb1fduj-jdY.mp4/0038_0224_0003_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Kb1fduj-jdY.mp4/0038_0224_0003.mp4,0,3.37,0
003/Kb1fduj-jdY.mp4/0263_0104_0004_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Kb1fduj-jdY.mp4/0263_0104_0004.mp4,1,2.36,1
003/Kb1fduj-jdY.mp4/0451_0137_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Kb1fduj-jdY.mp4/0451_0137_0001.mp4,0,2.45,1
003/Kb1fduj-jdY.mp4/0452_0136_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Kb1fduj-jdY.mp4/0452_0136_0001.mp4,0,1.78,1
003/K--hW14uzA0.mp4/0055_0192_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/K--hW14uzA0.mp4/0055_0192_0001.mp4,0,2.25,1
003/K--hW14uzA0.mp4/0081_0244_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/K--hW14uzA0.mp4/0081_0244_0002.mp4,0,2.93,0
003/K--hW14uzA0.mp4/0242_0173_0004_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/K--hW14uzA0.mp4/0242_0173_0004.mp4,2,3.59,1
003/K--hW14uzA0.mp4/0399_0126_0006_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/K--hW14uzA0.mp4/0399_0126_0006.mp4,0,2.96,1
003/K--hW14uzA0.mp4/0419_0209_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/K--hW14uzA0.mp4/0419_0209_0001.mp4,0,4.11,1
003/K--hW14uzA0.mp4/0473_0223_0003_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/K--hW14uzA0.mp4/0473_0223_0003.mp4,1,4.77,0
003/K--hW14uzA0.mp4/0583_0102_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/K--hW14uzA0.mp4/0583_0102_0001.mp4,0,1.76,1
003/K--hW14uzA0.mp4/0833_0128_0003_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/K--hW14uzA0.mp4/0833_0128_0003.mp4,2,2.45,1
003/kMy-6RtoOVU.mp4/0142_0197_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/kMy-6RtoOVU.mp4/0142_0197_0002.mp4,1,2.46,1
003/kMy-6RtoOVU.mp4/0445_0113_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/kMy-6RtoOVU.mp4/0445_0113_0002.mp4,0,1.59,1
003/Ksd1JQFHYWA.mp4/0265_0100_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ksd1JQFHYWA.mp4/0265_0100_0001.mp4,0,1.32,1
003/Ksd1JQFHYWA.mp4/0313_0176_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ksd1JQFHYWA.mp4/0313_0176_0001.mp4,0,2.08,1
003/Ksd1JQFHYWA.mp4/0316_0140_0008_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ksd1JQFHYWA.mp4/0316_0140_0008.mp4,0,2.05,1
003/Ksd1JQFHYWA.mp4/0562_0149_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ksd1JQFHYWA.mp4/0562_0149_0001.mp4,0,2.31,1
003/Ksd1JQFHYWA.mp4/0591_0115_0003_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ksd1JQFHYWA.mp4/0591_0115_0003.mp4,1,1.58,1
003/Ksd1JQFHYWA.mp4/0598_0206_0003_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ksd1JQFHYWA.mp4/0598_0206_0003.mp4,1,1.89,1
003/Ksd1JQFHYWA.mp4/0688_0293_0005_Person4.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ksd1JQFHYWA.mp4/0688_0293_0005.mp4,4,3.11,0
003/Ksd1JQFHYWA.mp4/0719_0186_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ksd1JQFHYWA.mp4/0719_0186_0002.mp4,0,1.68,1
003/KVq6If6ozMY.mp4/0260_0203_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/KVq6If6ozMY.mp4/0260_0203_0002.mp4,0,0.542,1
003/KVq6If6ozMY.mp4/0352_0202_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/KVq6If6ozMY.mp4/0352_0202_0002.mp4,0,0.703,1
003/KVq6If6ozMY.mp4/0374_0158_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/KVq6If6ozMY.mp4/0374_0158_0002.mp4,1,0.394,1
003/KVq6If6ozMY.mp4/0468_0238_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/KVq6If6ozMY.mp4/0468_0238_0001.mp4,0,0.704,0
003/KVq6If6ozMY.mp4/0565_0237_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/KVq6If6ozMY.mp4/0565_0237_0002.mp4,0,0.712,0
003/KVq6If6ozMY.mp4/0565_0237_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/KVq6If6ozMY.mp4/0565_0237_0002.mp4,1,0.712,0
003/KVq6If6ozMY.mp4/0581_0196_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/KVq6If6ozMY.mp4/0581_0196_0002.mp4,1,0.751,1
003/KVq6If6ozMY.mp4/0614_0113_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/KVq6If6ozMY.mp4/0614_0113_0001.mp4,0,0.405,1
003/KVq6If6ozMY.mp4/0659_0130_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/KVq6If6ozMY.mp4/0659_0130_0001.mp4,0,0.472,1
003/KWoSGtglCms.mp4/0348_0290_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/KWoSGtglCms.mp4/0348_0290_0002.mp4,0,1.19,0
003/l2XO3tQk8lI.mp4/0160_0123_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/l2XO3tQk8lI.mp4/0160_0123_0002.mp4,1,0.812,1
003/lDmLcWWBp1E.mp4/0190_0150_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/lDmLcWWBp1E.mp4/0190_0150_0002.mp4,0,0.705,1
003/lDmLcWWBp1E.mp4/0193_0119_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/lDmLcWWBp1E.mp4/0193_0119_0001.mp4,0,0.605,1
003/lDmLcWWBp1E.mp4/0356_0238_0004_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/lDmLcWWBp1E.mp4/0356_0238_0004.mp4,1,1.17,0
003/lDmLcWWBp1E.mp4/0555_0140_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/lDmLcWWBp1E.mp4/0555_0140_0001.mp4,0,0.565,1
003/lDmLcWWBp1E.mp4/0698_0223_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/lDmLcWWBp1E.mp4/0698_0223_0002.mp4,0,0.828,0
003/lDmLcWWBp1E.mp4/0699_0278_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/lDmLcWWBp1E.mp4/0699_0278_0001.mp4,0,0.931,0
003/lT1zdTL-3SM.mp4/0105_0276_0003_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/lT1zdTL-3SM.mp4/0105_0276_0003.mp4,1,0.889,0
003/lT1zdTL-3SM.mp4/0174_0180_0003_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/lT1zdTL-3SM.mp4/0174_0180_0003.mp4,1,0.614,1
003/lT1zdTL-3SM.mp4/0326_0223_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/lT1zdTL-3SM.mp4/0326_0223_0002.mp4,0,0.728,0
003/lT1zdTL-3SM.mp4/0532_0253_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/lT1zdTL-3SM.mp4/0532_0253_0002.mp4,1,0.655,0
003/lT1zdTL-3SM.mp4/0616_0253_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/lT1zdTL-3SM.mp4/0616_0253_0001.mp4,0,0.694,0
003/lT1zdTL-3SM.mp4/0700_0137_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/lT1zdTL-3SM.mp4/0700_0137_0002.mp4,0,0.609,1
003/lT1zdTL-3SM.mp4/0700_0137_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/lT1zdTL-3SM.mp4/0700_0137_0002.mp4,1,0.609,1
003/lWXhqIAvarw.mp4/0211_0190_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/lWXhqIAvarw.mp4/0211_0190_0002.mp4,1,2,1
003/lWXhqIAvarw.mp4/0242_0240_0003_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/lWXhqIAvarw.mp4/0242_0240_0003.mp4,0,3,0
003/lWXhqIAvarw.mp4/0242_0240_0003_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/lWXhqIAvarw.mp4/0242_0240_0003.mp4,2,3,0
003/lWXhqIAvarw.mp4/0450_0140_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/lWXhqIAvarw.mp4/0450_0140_0001.mp4,0,1.62,1
003/ly1upu2FNTs.mp4/0230_0153_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/ly1upu2FNTs.mp4/0230_0153_0001.mp4,0,0.475,1
003/ly1upu2FNTs.mp4/0242_0259_0003_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/ly1upu2FNTs.mp4/0242_0259_0003.mp4,2,0.612,0
003/Ma2hgTmveKQ.mp4/0268_0218_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ma2hgTmveKQ.mp4/0268_0218_0002.mp4,0,0.691,0
003/Ma2hgTmveKQ.mp4/0343_0291_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ma2hgTmveKQ.mp4/0343_0291_0002.mp4,0,1.5,0
003/Ma2hgTmveKQ.mp4/0411_0249_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ma2hgTmveKQ.mp4/0411_0249_0002.mp4,0,1.68,0
003/N7baJsMszJ0.mp4/0064_0161_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/N7baJsMszJ0.mp4/0064_0161_0001.mp4,0,0.525,1
003/N7baJsMszJ0.mp4/0144_0109_0004_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/N7baJsMszJ0.mp4/0144_0109_0004.mp4,0,0.489,1
003/N7baJsMszJ0.mp4/0218_0180_0003_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/N7baJsMszJ0.mp4/0218_0180_0003.mp4,2,1.16,1
003/N7baJsMszJ0.mp4/0259_0105_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/N7baJsMszJ0.mp4/0259_0105_0001.mp4,0,0.776,1
003/N7baJsMszJ0.mp4/0338_0170_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/N7baJsMszJ0.mp4/0338_0170_0002.mp4,0,0.649,1
003/N7baJsMszJ0.mp4/0520_0134_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/N7baJsMszJ0.mp4/0520_0134_0001.mp4,0,0.706,1
003/N7baJsMszJ0.mp4/0673_0140_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/N7baJsMszJ0.mp4/0673_0140_0001.mp4,0,0.57,1
003/NEQ7Wpf-EtI.mp4/0051_0149_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/NEQ7Wpf-EtI.mp4/0051_0149_0002.mp4,0,0.552,1
003/NEQ7Wpf-EtI.mp4/0213_0108_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/NEQ7Wpf-EtI.mp4/0213_0108_0002.mp4,0,0.81,1
003/NEQ7Wpf-EtI.mp4/0260_0186_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/NEQ7Wpf-EtI.mp4/0260_0186_0002.mp4,0,0.942,1
003/NEQ7Wpf-EtI.mp4/0260_0186_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/NEQ7Wpf-EtI.mp4/0260_0186_0002.mp4,1,0.942,1
003/NEQ7Wpf-EtI.mp4/0370_0246_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/NEQ7Wpf-EtI.mp4/0370_0246_0001.mp4,0,1.66,0
003/NEQ7Wpf-EtI.mp4/0586_0108_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/NEQ7Wpf-EtI.mp4/0586_0108_0002.mp4,0,1.33,1
003/NEQ7Wpf-EtI.mp4/0586_0108_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/NEQ7Wpf-EtI.mp4/0586_0108_0002.mp4,1,1.33,1
003/NEQ7Wpf-EtI.mp4/0777_0119_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/NEQ7Wpf-EtI.mp4/0777_0119_0001.mp4,0,1.59,1
003/NEQ7Wpf-EtI.mp4/0808_0122_0008_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/NEQ7Wpf-EtI.mp4/0808_0122_0008.mp4,0,1.19,1
003/NEQ7Wpf-EtI.mp4/0826_0137_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/NEQ7Wpf-EtI.mp4/0826_0137_0002.mp4,1,1.47,1
003/NEQ7Wpf-EtI.mp4/0854_0200_0003_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/NEQ7Wpf-EtI.mp4/0854_0200_0003.mp4,2,1.22,1
003/NEQ7Wpf-EtI.mp4/0856_0117_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/NEQ7Wpf-EtI.mp4/0856_0117_0002.mp4,0,0.562,1
003/O_NYCUhZ9zw.mp4/0140_0129_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/O_NYCUhZ9zw.mp4/0140_0129_0002.mp4,0,0.392,1
003/oD_wxyTHJ2I.mp4/0063_0298_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/oD_wxyTHJ2I.mp4/0063_0298_0002.mp4,1,1.23,0
003/oD_wxyTHJ2I.mp4/0247_0113_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/oD_wxyTHJ2I.mp4/0247_0113_0002.mp4,1,0.658,1
003/oD_wxyTHJ2I.mp4/0527_0150_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/oD_wxyTHJ2I.mp4/0527_0150_0001.mp4,0,0.665,1
003/oD_wxyTHJ2I.mp4/0542_0259_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/oD_wxyTHJ2I.mp4/0542_0259_0002.mp4,0,1.11,0
003/oD_wxyTHJ2I.mp4/0570_0135_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/oD_wxyTHJ2I.mp4/0570_0135_0001.mp4,0,0.372,1
003/oD_wxyTHJ2I.mp4/0581_0149_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/oD_wxyTHJ2I.mp4/0581_0149_0001.mp4,0,0.573,1
003/oD_wxyTHJ2I.mp4/0595_0100_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/oD_wxyTHJ2I.mp4/0595_0100_0002.mp4,0,0.344,1
003/oD_wxyTHJ2I.mp4/0612_0112_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/oD_wxyTHJ2I.mp4/0612_0112_0001.mp4,0,0.369,1
003/oD_wxyTHJ2I.mp4/0690_0167_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/oD_wxyTHJ2I.mp4/0690_0167_0001.mp4,0,0.515,1
003/oD_wxyTHJ2I.mp4/0715_0137_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/oD_wxyTHJ2I.mp4/0715_0137_0002.mp4,1,0.798,1
003/oD_wxyTHJ2I.mp4/0920_0133_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/oD_wxyTHJ2I.mp4/0920_0133_0002.mp4,0,0.527,1
003/OfMdakd4bHI.mp4/0095_0116_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OfMdakd4bHI.mp4/0095_0116_0002.mp4,1,0.505,1
003/OfMdakd4bHI.mp4/0276_0166_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OfMdakd4bHI.mp4/0276_0166_0001.mp4,0,0.805,1
003/OfMdakd4bHI.mp4/0302_0174_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OfMdakd4bHI.mp4/0302_0174_0002.mp4,0,0.831,1
003/OGNnUvJq9RI.mp4/0289_0164_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OGNnUvJq9RI.mp4/0289_0164_0002.mp4,0,1.24,1
003/OGNnUvJq9RI.mp4/0527_0109_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OGNnUvJq9RI.mp4/0527_0109_0002.mp4,1,0.606,1
003/OGNnUvJq9RI.mp4/0577_0265_0004_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OGNnUvJq9RI.mp4/0577_0265_0004.mp4,2,0.867,0
003/OGNnUvJq9RI.mp4/0586_0202_0005_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OGNnUvJq9RI.mp4/0586_0202_0005.mp4,2,0.635,1
003/OGNnUvJq9RI.mp4/0586_0202_0005_Person3.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OGNnUvJq9RI.mp4/0586_0202_0005.mp4,3,0.635,1
003/OGNnUvJq9RI.mp4/0586_0202_0005_Person4.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OGNnUvJq9RI.mp4/0586_0202_0005.mp4,4,0.635,1
003/OGNnUvJq9RI.mp4/0590_0122_0005_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OGNnUvJq9RI.mp4/0590_0122_0005.mp4,0,0.435,1
003/OGNnUvJq9RI.mp4/0590_0122_0005_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OGNnUvJq9RI.mp4/0590_0122_0005.mp4,2,0.435,1
003/OGNnUvJq9RI.mp4/0590_0122_0005_Person3.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OGNnUvJq9RI.mp4/0590_0122_0005.mp4,3,0.435,1
003/OGNnUvJq9RI.mp4/0590_0122_0005_Person4.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OGNnUvJq9RI.mp4/0590_0122_0005.mp4,4,0.435,1
003/OGNnUvJq9RI.mp4/0711_0186_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OGNnUvJq9RI.mp4/0711_0186_0002.mp4,1,0.628,1
003/OGNnUvJq9RI.mp4/0728_0272_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OGNnUvJq9RI.mp4/0728_0272_0001.mp4,0,1.42,0
003/OGNnUvJq9RI.mp4/0774_0108_0003_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OGNnUvJq9RI.mp4/0774_0108_0003.mp4,2,0.74,1
003/OGNnUvJq9RI.mp4/0862_0263_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OGNnUvJq9RI.mp4/0862_0263_0001.mp4,0,1.34,0
003/OGNnUvJq9RI.mp4/0866_0145_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/OGNnUvJq9RI.mp4/0866_0145_0001.mp4,0,2.24,1
003/oq_bufAhyl8.mp4/0153_0103_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/oq_bufAhyl8.mp4/0153_0103_0002.mp4,0,0.391,1
003/oq_bufAhyl8.mp4/0156_0131_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/oq_bufAhyl8.mp4/0156_0131_0002.mp4,0,0.491,1
003/oq_bufAhyl8.mp4/0371_0100_0003_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/oq_bufAhyl8.mp4/0371_0100_0003.mp4,0,0.4,1
003/oq_bufAhyl8.mp4/0386_0101_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/oq_bufAhyl8.mp4/0386_0101_0002.mp4,1,0.336,1
003/Ov0za6Xb1LM.mp4/0051_0202_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ov0za6Xb1LM.mp4/0051_0202_0002.mp4,1,3.87,1
003/Ov0za6Xb1LM.mp4/0069_0230_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ov0za6Xb1LM.mp4/0069_0230_0001.mp4,0,2.27,0
003/Ov0za6Xb1LM.mp4/0112_0268_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ov0za6Xb1LM.mp4/0112_0268_0002.mp4,0,6.08,0
